"","KENYA_30_SAMPLE_POOL_20M","KENYA_30_SAMPLE_POOL_50M","KENYA_30_SAMPLE_POOL","KENYA_POP_POOL_20M","KENYA_POP_POOL_50M","UK_30_SAMPLE_POOL_20M","UK_30_SAMPLE_POOL_50M","UK_30_SAMPLE_POOL","UK_POP_POOL_20M","UK_POP_POOL_50M"
"ARO:3003583",4.37177854587351,8.95033122214618,33.7537977684798,2.14233460021729,2.60131500298864,1.21648845498218,1.90956607880708,4.96410320781032,0,0
"ARO:3003585",3.29017857142857,7.609375,23.6919285714286,1.68742782909931,4.38162589194699,1.33910512020342,5.32968666569584,17.1986383928571,3.13752538930264,8.71726190476191
"ARO:3003679",4.85985399461962,9.16280421763507,42.3367881944444,1.46400043177893,3.06435784367264,1.13837110136452,1.55952137799564,5.01302083333333,0,0
"ARO:3003680",4.0062399500804,7.73294677871148,34.2259943977591,1.29702551360305,2.40803503721931,1.00063920430777,2.05330792110659,4.48926330532213,0,0.499424576031963
"ARO:3003681",4.57652578630535,8.90862656690735,32.8351632102325,1.29373006068003,2.49109451724439,0.820668743008795,1.93450131233596,4.96967677801885,1.00425708981499,0.978510498687664
"ARO:3003682",3.78680611930248,6.76430230286468,17.2977572545066,0.995381430164039,1.60253824850098,0.837879450616744,1.09675571368269,3.27519563462821,0,0.802074090505767
"ARO:3003684",4.59687429474159,6.86347406614667,24.4929345722029,1.06417675295226,2.18823507888484,1.57756705375753,1.30994074231779,3.65873996765235,1.00737836586893,1.07734045999352
"ARO:3003685",4.36292596292596,9.31283175333808,39.8214104751564,1.30888175494917,1.83605480594045,1.64906149459464,1.51589942962798,4.2878680286575,0,0.998302885095338
"ARO:3003686",4.95598103798559,6.80809645134969,21.2441359665263,1.03795966785291,2.20621706612273,1.00363521416153,2.99793036279523,2.70212430329162,0,0.99657179303197
"ARO:3003692",3.35279891304348,9.35426680503969,33.1144891304348,1.41649232914923,1.31761314447865,0.968588345945022,1.15428970006975,3.61087995363485,0,0.666550938290069
"ARO:3003693",3.2632470064049,6.94188943060301,25.0330728093748,1.02062010477758,3.33269496027268,1.33951519745867,1.95911946246584,3.69227233204752,0.66534931951899,0
"ARO:3003698",2.61412206790379,3.75515965323323,13.7285549798503,1.129413006916,1.58600360861049,1.04444055454418,0,1.85688171750552,0,0.997442797659691
"ARO:3003699",3.92175758012474,8.00804999419123,26.0261625640093,1.54174919320212,2.93388624330468,0.956256866074104,1.77420922285965,5.16957182296596,0.906464907721872,0.999993318545046
"ARO:3003700",3.25671679988301,4.05345462249411,14.790110257267,1.08442395399564,1.24443601948973,0.996333492746692,1.74509731460951,2.52032520325203,0,0
"ARO:3003702",3.52204592837871,8.51534898826586,31.6146480153103,1.38185905569751,2.31189511608091,0.998949762525921,1.25580190037432,3.53757632245932,1.00341159943809,1.00526405162167
"ARO:3003704",2.81763650856915,3.62432616318627,9.15892860608178,0.999909099172802,1.28933685952792,0.998210565674911,1.24959749421855,2.72577693051346,0,0
"ARO:3003705",3.6054613352836,8.554077276258,32.6061174100048,1.13186277475118,2.17545185951996,0.999295496674844,1.67951499116722,3.29387106290978,0.997803492981892,1.40768712798856
"ARO:3003709",2.46557011430164,5.0881335725148,19.5071521953278,0.999860019597257,1.91371581962265,1.49646049553063,1.60539686606037,3.92833198474165,0,0.999257694284246
"ARO:3003710",5.81610641627543,11.0634178403756,39.1931533646322,1.03541957686962,3.29047052266652,1.26046131863646,1.01523889034905,3.52671927954914,0,1.00013394680972
"ARO:3003729",0,1.00863390623739,1.00863390623739,0,0,0,0,0,0,0
"ARO:3003730",1.7968530066003,2.4737662945788,8.04299162849177,2.54123230438486,5.2850342068904,1.10246578618891,1.56651157300387,2.03532390693943,1.00280786201364,1.34315173394596
"ARO:3003733",0,0,0,0,0,0,0,0.558640303358613,0,0.998051802880777
"ARO:3003735",0,1.00427910226181,1.99109248100603,0,0.993739441518434,0,0,0,0,0
"ARO:3003737",0,1.00168740630189,1.00168740630189,0,0,0,0,0,0,0
"ARO:3003741",0,0,0,0,1.00215227333871,0,0,0,0,0
"ARO:3003751",26.4094937759336,77.5565975103734,272.329394190871,24.7137316735823,61.0631078838174,74.0921867219917,190.898229598894,674.882567081604,92.8819917012448,243.248643153527
"ARO:3003760",0,0,0,0.776517861401249,1.22406639004149,2.76625713174274,6.19240694832942,18.6929891504549,2.77802902679948,7.38289782753851
"ARO:3003761",0.998003992015968,1.59092023289943,2.81457932619609,1.46867142611909,1.98741877565286,1.41780249025758,1.68857686925001,3.47393623744148,2.59549322407816,5.04729379776868
"ARO:3003774",0,0,0,0,0,2.33358943205641,6.20531502695418,22.0040918215786,1.13146630355468,1.8019389549614
"ARO:3003775",14.9708035117855,38.7913015873016,147.16139047619,16.6572,44.1384873015873,130.956230952381,328.568838888889,1166.29787301587,164.338777777778,394.370666666667
"ARO:3003789",0.997765006385696,1.00173272687893,1.20866517741518,0,1.00130459216442,0,0,0,0,0
"ARO:3003790",1.48621869933345,1.40777022524324,2.52722467259856,1.32162118865809,2.06896696176725,0,1.75475786696815,3.25219805240297,1.06200997861725,2.42006048733546
"ARO:3003791",0,0,1.00284679089027,0.900213420686917,1.89659197012138,3.98051630434783,12.0796730072464,36.2476739130435,3.85778804347826,11.7884927536232
"ARO:3003792",0,0,0,1.30871268428324,1.00007458183322,3.38686728404673,7.38308530805687,36.2384360189574,7.22715066075897,14.356990521327
"ARO:3003794",0.498952033855314,0,0.498952033855314,0,0,0,0,0,1.00124153950899,0
"ARO:3003797",0.49911733277057,0.666962099542974,0.887599741525147,0.99832281766632,1.72491931443276,4.46509863429439,12.4562402630248,43.8489074355084,4.58526176024279,14.7666738926223
"ARO:3003801",3.22153265589125,9.71942519131082,34.1907444168735,0.885933622828784,2.38329927214544,1.3906483814142,0.857791997032503,3.59166778379354,1.00056031377571,0.668502215121747
"ARO:3003805",0,0,0,0.962290169797339,1.60262482413464,3.21293939491575,6.91337631110685,23.0855531670465,4.84787630948086,9.69014880870663
"ARO:3003807",44.367987654321,105.619112654321,358.042405864198,29.0401296296296,70.9493148148148,115.779666666667,305.332925925926,1054.88424691358,133.345666666667,340.783175925926
"ARO:3003817",0,0,0,0,0,0,0,1.00452034153692,0,0
"ARO:3003820",24.8888472222222,63.1317638888889,228.278256944444,28.506875,56.36125,103.736430555556,276.593423611111,968.795,111.666430555556,287.504416666667
"ARO:3003838",9.81893004115226,23.9218161865569,95.2192427983539,13.9629355281207,27.4512606310014,78.0912510288066,203.482406035665,712.016419753086,116.414028806584,285.315851851852
"ARO:3003841",9.57227433628319,35.3000560471976,116.831445427729,11.6253716814159,28.0818318584071,18.6032433628319,42.0072477876106,166.281504424779,42.364407079646,104.536224188791
"ARO:3003850",0,0,1.00263781223084,0,0,0,0,0,0,0
"ARO:3003889",28.8996291390728,73.7834172185431,276.671222222222,19.4580132450331,51.2030331125828,69.4946556291391,171.399476085357,615.110637969095,87.3447314201619,212.267970566593
"ARO:3003890",38.4348670977012,102.757448275862,365.597244252874,33.2820689655172,86.4936343390805,38.6834568965517,97.3083232758621,359.48666954023,76.704536637931,184.653533764368
"ARO:3003893",27.5025482233503,79.3374314720812,271.796971235195,27.8376175972927,60.2291708967851,19.5837868020305,46.8763333333333,180.143637901861,64.3535566835871,146.443350253807
"ARO:3003895",3.55010597083365,9.26842477876106,31.6261061946903,1.56294950900199,1.96399192816201,1.00000668900795,2.00361371951769,4.76571502382111,0.999829816201498,0.998927326360955
"ARO:3003896",4.13597106171806,8.95962368418396,27.6321900519673,1.28066667011163,1.97413003203649,1.00105143993523,2.08678759916984,4.2509084257898,0,0
"ARO:3003899",39.4914982638889,99.3459780092593,374.249930555556,36.5726446759259,86.1277760416667,168.055536458333,417.555041087963,1483.71652083333,188.979525462963,478.380072916667
"ARO:3003900",37.1513140890949,90.2097103512089,346.918068315665,33.0407740108451,84.8047589962664,68.6133790688636,168.352422945616,601.91332155477,96.5854940138411,238.677160081165
"ARO:3003902",0,0,0,0,0.666666666666667,0,0,0,0,0
"ARO:3003905",0,0,0,0,0.558680164979378,1.8716922679747,5.9608752832178,15.7106404199475,0.662068770180706,1.2472265064805
"ARO:3003922",2.05944991346665,4.59152449229386,13.2345860879563,1.95849164133739,1.65332246729781,1.50121777105904,3.67547887576083,10.748401470978,3.32546241637151,5.77687800339709
"ARO:3003923",2.23520915249963,4.37203456164148,14.9546498572788,1.45375090255144,1.92857426378241,2.63879877715785,5.35582128149345,19.5650468102101,2.88387536474245,5.7745774489785
"ARO:3003924",0.994549866730318,1.09849387225707,1.15174531351002,0,0.996358139215282,0,0,0,0,0
"ARO:3003925",0,1.00069847410273,1.3209219858156,0,0,0,0,0,0,0
"ARO:3003926",0,0,0,0,0,0,0.994395988707707,1.06366251375824,0,0
"ARO:3003940",10.6703516782825,21.2906299506104,57.737880112698,9.92768154107576,23.0228853207575,60.5607397489157,147.264760879183,432.465154503616,48.5132688492063,106.520762363799
"ARO:3003941",10.4303710084587,24.697414839619,88.2353750615985,11.0160487991537,27.3808071172417,42.9183909523198,104.106284286203,346.13573575847,51.0541632385056,116.399925085981
"ARO:3003948",0,0,0,0,1.30383083641896,3.35204840343825,6.49444313576029,20.5553996549741,3.71489794043418,8.67543843377387
"ARO:3003949",0,0,0.500440387541036,0,1.55192749394748,3.18025081119004,6.71039709944751,28.3526589254623,3.29279528903368,8.47240146392439
"ARO:3003950",28.1303476272156,66.4945688965123,248.742133790738,19.7615254431104,47.6334088050315,45.0112847341338,120.15126815323,418.547101200686,65.7532875929102,153.615414522584
"ARO:3003952",18.2684939172749,50.4010510948905,185.772481751825,15.2205291970803,41.8236733576642,31.1302591240876,83.7203540145985,289.114868004866,58.3639190997567,143.854319951338
"ARO:3003953",0,0,1.72214795440602,0,0,0,0,0,0,0
"ARO:3003954",0.500696621386277,0,1.28876359242851,1.19349777346262,2.31962060927578,0.50021509248977,1.55055167055167,3.37929706864238,2.38912352773739,7.00153923853924
"ARO:3003966",1.93727347519623,5.07141048679425,16.8538923538924,4.08686582711924,3.00220699512359,2.80483422211917,6.323945829486,18.134377354429,2.63605128795731,7.75962937025265
"ARO:3003968",2.64849888685175,4.82578502415459,13.1657608695652,1.57828282828283,2.86044977511244,3.79431675062972,11.9831309041835,38.7432856998074,3.11680503252311,4.86380757640981
"ARO:3003969",0,0,0,0,0.997863066828584,0,0,0,0,0
"ARO:3003970",0,1.11880492724391,2.18354677729678,0.551400076716532,1.11262758129599,0,0,1.16123988226637,1.00032010243278,0.988142292490119
"ARO:3003995",0,0,1.41992012931444,0,0,0,0,0,0,0
"ARO:3004033",0,0,0,0,0,0,0,0,0.499954549586401,0
"ARO:3004035",1.89465706707086,0,1.89465706707086,0,0,0,0,0,0,0
"ARO:3004036",0,0.550766283524904,0.550766283524904,0,0,0,0,0,0,0
"ARO:3004038",6.29587094755634,9.87538738738739,43.5135135135135,1.001001001001,2.47747747747748,0,0,2.36617940898097,0,0
"ARO:3004039",10.5070829095915,20.1225286028436,77.4141914693096,6.90449479128724,19.1365462274553,10.5552599231356,24.8056854508467,83.6054396365277,12.6760300673344,34.9780664441681
"ARO:3004041",2.41165067364544,5.73188666426887,14.3372489193999,2.30630675048276,2.64437471366589,2.676728859185,4.43703197387408,17.0176024857465,2.33791068291769,6.95865556257475
"ARO:3004042",0,0,0,0,0,0,0,0.664699157161469,0,0
"ARO:3004043",30.6008308207705,79.1310829145729,300.968658291457,29.2717311557789,63.7429179229481,110.0392319933,260.956281407035,954.70648241206,126.767775544389,325.850052763819
"ARO:3004045",25.4359429657795,61.4780126742712,221.910114068441,17.6388149556401,42.5482509505703,51.1939163498099,127.780245880862,464.745760456274,71.3772205323194,178.423485424588
"ARO:3004049",42.7039727891156,112.282666666667,400.742551020408,39.2468027210884,94.2119183673469,209.871444897959,506.452484353742,1854.17179863946,259.554465306122,655.430693877551
"ARO:3004054",3.44978670544166,7.48746902654867,30.5035840707965,1.00000668900795,2.83928019696038,1.68447458774602,2.00654409027121,5.61868860440473,0,0
"ARO:3004056",0.99965012245714,0.99965012245714,2.61547991653625,0,0,0,0,0,0,0
"ARO:3004058",2.45730780746005,3.1701982228298,4.040287727192,1.04588744588745,4.26193487415396,26.5923472633238,57.4239332096475,207.718712483689,6.60512304795426,18.6533847244374
"ARO:3004059",4.44627823577005,11.3152456757998,43.753620505673,1.00069847410273,3.29813627578691,1.34172397736228,1.91999621027557,5.33954787234043,0,0
"ARO:3004069",2.80417777777778,9.24540540540541,29.2666026666667,1.48263541666667,2.93119878373242,0.998941798941799,0,2.15898997995992,1.05347326336832,0.999572100984168
"ARO:3004072",2.62457930977309,6.38656038669099,21.9730179732685,1.24832999331997,1.65505139632499,1.08105757866818,1.52437512099918,3.10807763675499,0,1.00698910258328
"ARO:3004073",3.2013069646126,6.34147265463563,23.0754032057551,1.57002341920375,1.4961427490853,0.925078394792204,1.3395974557149,3.03691166494517,0,1.00082067295182
"ARO:3004074",2.35119731800766,8.0962358423714,25.95669989546,0.927138779603487,1.7187191901542,1.2749033202042,1.12932157892247,3.7031019025022,0.501180386237858,0.997765006385696
"ARO:3004075",2.88450001033872,8.441390930851,26.7704426032708,1.105042757452,1.65561901936058,0.919554808637474,1.34823747063963,3.45421389168768,0,0.918180433990209
"ARO:3004077",1.73538203907719,4.63311483031148,14.9735348675035,0.995095043329729,2.06382247459653,0.999387042613863,1.21937897758762,3.13103977128903,0,0.996214385335724
"ARO:3004085",0,0,0,0,0,0,0,0,13.1728656716418,34.2930149253731
"ARO:3004089",0.675295951850039,1.00208433541767,4.87936124530327,0,0,0,1.00329898309696,2.59615813165753,1.55096470004343,7.62034644463585
"ARO:3004097",0,0,0,0,0,1.97425570559899,1.943407960199,5.23944029850746,0.997685369941735,1.99537073988347
"ARO:3004107",4.67040399579862,5.94621217934855,24.8864118895966,0.671652219382351,1.39674264666382,0,1.0001877608793,3.00212314225053,1.00032663726931,2.00065327453862
"ARO:3004111",4.04095126965605,6.77049003322259,26.9414128728414,0.909951609509783,3.09364653243848,1.92529842125529,3.27089725708973,9.48820211376321,3.10155691142436,6.45591236494598
"ARO:3004114",10.190728980812,27.0707473245869,94.1052481884058,7.55661924389487,16.7042934782609,27.4602566141172,70.1447436319719,243.675364130435,27.5603188405797,77.816097826087
"ARO:3004118",0,0,0.999731615673645,0,0,0,0,0,0,0
"ARO:3004122",2.25730994152047,4.38708817204301,12.908240948814,1.4320987654321,2.01097393689986,1.98894365455503,3.66063356973995,11.3586976744186,1.31677554918816,3.51701631701632
"ARO:3004126",23.3625286532622,50.0674427512925,186.727184421042,22.1494916500063,54.6361834271487,97.5372361930945,239.324725513667,830.910683241034,105.628865143251,271.659261797219
"ARO:3004127",23.6110970196576,56.4446356855995,237.334204710355,20.8994415299904,49.9643792561551,82.6492830973015,220.427373100967,778.514308873765,118.630432255337,303.375852031981
"ARO:3004131",244.097486639947,601.687983471074,2254.0628088843,244.885840896669,589.810035014933,1070.67790931427,2648.50767606449,9521.69856060606,1188.6527238292,2973.55145798898
"ARO:3004133",0,0,1.00133511348465,1.35242564082677,2.77420744288763,0,0,0,0,0
"ARO:3004171",0,0,0,0,1.01222610352493,0,0,0,0,0
"ARO:3004174",0,0,0,1.00680272108844,0,0,0,0,0,0
"ARO:3004176",0.817576100445288,0.773199217079083,1.25798495572236,0,0,0,0,0,1.00021337885416,0
"ARO:3004177",0,0,0,0,0,0,0,0,0,2.73552905131852
"ARO:3004191",0,0,0,0,0,0,0,0,0.998721636305529,1.0004585434991
"ARO:3004289",0,0,0.499750124937531,0,0,0,0,0,0,0
"ARO:3004290",12.8218694885362,34.3306904761905,121.206666666667,9.77071604938271,22.981094356261,17.1126513694313,42.0233368606702,146.617259259259,34.3151728395062,86.8516931216931
"ARO:3004336",0,0.996362274648264,1.81649720820228,0,0,0,0,0,0,0
"ARO:3004338",0,0,1.00304926978013,0,0,0,0,0,0,0
"ARO:3004339",1.00304926978013,0,1.95562880987887,0,0.998659334044707,1.00304926978013,1.49898069312867,1.80414231074547,0,0
"ARO:3004349",1.00304926978013,2.62331989247312,4.98119949241969,1.00304926978013,1.00304926978013,0,0,0,0,0
"ARO:3004359",1.17156671205573,3.81363244176014,11.5438257309942,2.95859649122807,5.78890760233918,1.00250626566416,1.00250626566416,2.41429261226461,1.2006967774045,0.899115087966308
"ARO:3004442",8.01284159919028,18.2737268518519,57.8871234107242,8.35258654862579,15.4042807450628,5.41464104339797,11.2930468094039,26.9978390214964,4.03039668949772,6.70961257309942
"ARO:3004446",0,1.17195258642067,1.77365094914404,0,0,0,0,0,0,0
"ARO:3004453",0,0,1.00179268164083,0,1.00156243740235,1.00116499199068,1.00132608048497,4.03925522426096,0,1.00108336418864
"ARO:3004454",0.499544040339019,0.499544040339019,1.18498054598801,0,0,1.00160256410256,0.999088080678039,0.879742962056304,0,0
"ARO:3004458",0,0,0,0,0,0,0,0.500082487833045,0.816715162178012,1.97872074528516
"ARO:3004470",0,0,0,0,0,0,0,0,0.600468849268579,2.00646272423436
"ARO:3004480",0.998305153965531,2.74610154150441,8.64925280000464,1.3003449060839,1.91643902335726,1.17406991187082,2.43091332802418,6.11914386779242,1.42603382462489,1.6680402861389
"ARO:3004516",0,0,0.578297678730126,0.498581218545883,0.997162437091766,0,0,0,0,0
"ARO:3004546",4.03759112174954,7.11583325249782,22.1078320305124,3.17684223961879,7.90516789864811,4.50746855345912,11.2004740686143,48.4851456682852,4.60964035964036,7.73573541842773
"ARO:3004549",0,0,1.22014876680151,0.99958670934133,0.99958670934133,0,0,0,0,0
"ARO:3004550",0.908315123931679,3.28246461292736,6.56435443037975,1.00144207659029,1.59417531169696,0,0,0,0,0
"ARO:3004552",0,0,0,1.62748643761302,0.998842462940144,0,0,0,0,0
"ARO:3004574",0,0,0,0,0,0,0,1.00154601062042,0,0
"ARO:3004580",0,3.41712377191058,11.973710277138,1.00054029175755,1.6973468851664,1.08133158260601,4.72070749980691,14.2464803355621,3.20155513040889,6.3120173418236
"ARO:3004583",2.15454545454545,2.89696060606061,13.6226909090909,0.686868686868687,1.71212121212121,1.14113426455996,1.12554112554113,5.53031818181818,2.47576363636364,4.05151515151515
"ARO:3004588",2.27745904472247,4.16302688740167,14.2338029591476,1.57095559172286,3.40000317707423,2.3269372397263,4.72137079192779,14.6916952178739,3.55081310621049,8.3123078249375
"ARO:3004597",0,0,0.997538185578709,0,0,0,0,3.29664029354432,0.993769827619157,1.00480295813991
"ARO:3004601",0,0,0,0,0,0,0.581361548747166,0.581361548747166,0,0
"ARO:3004608",0,0,0,1.0035900233722,1.81374093129534,0,0,0,0,0
"ARO:3004611",19.7724597701149,49.5271724137931,182.960942528736,13.2655509578544,36.7663264367816,17.3218275862069,47.0395172413793,159.736735632184,43.917354789272,102.639748659004
"ARO:3004612",22.6934222797927,53.6927478411054,195.909135578584,17.0845906735751,43.0564766839378,41.9515440414508,96.3070699481865,345.379751295337,50.7624559585492,139.704455958549
"ARO:3004621",1.79030166718901,4.9354150136268,17.9385687086616,4.76917286843351,8.61616075774315,3.07638354676682,9.3294191884551,33.9781716425141,10.8093833023315,25.9449082900533
"ARO:3004623",0,0.691774134588244,0.97607487937575,2.07832868035868,3.45113655218185,11.5077321913481,24.6513735903488,91.7856299876363,26.7942417018155,61.2262724326552
"ARO:3004639",0,0,0,1.45405984354452,2.59183628503818,0.667516436334362,1.14061188677806,1.55075000361622,1.01786082407813,1.7291978449566
"ARO:3004650",0,1.00057175528874,3.6491440487001,0,0,3.92605298265676,2.91939233389198,17.192492447878,0,0
"ARO:3004654",1.76128959910289,1.93126315789474,7.27566091954023,1.4171473354232,2.13153456645464,2.78338731186893,4.77092439695645,12.1604771287825,2.45525155455059,4.85893785727457
"ARO:3004659",0.76776610773294,1.0014340535647,1.92441302260627,1.20316491864999,1.76646489149437,3.47480064847357,6.48990743439364,25.3761604865902,2.09479592590355,6.11642462660736
"ARO:3004667",0,0,0.500415059982862,0,0.500981721757788,0,0,0,0,0
"ARO:3004681",0,0.65978198508319,0.853753205240788,0,0.597628609676803,0,0,0,0,0
"ARO:3004683",0,1.00263781223084,0.872924850355406,3.16968647304379,6.77980445141795,2.7530487804878,7.55632321164563,25.2580658642594,2.08333333333333,4.79938436830835
"ARO:3004684",0,0,0,0,0,1.17705954390494,1.71661269309511,4.58672592592593,0.579381903833658,1.12444749276025
"ARO:3004720",0,1.88255613126079,7.30569948186529,0,0.999909099172802,0,2.9379646316738,4.98902640450709,1.99282582702272,1.95486723984133
